id|parent_id|d_ats_type_id|rco|cato|name_kz|name_ru|actual
7907|2|5|0003000000008482|556400000|Успен|Успенский|1
7918|7907|3|0003000000006834|556430000|Успен|Успенский|1
7931|7918|1|0003000000000327|556430300|Белоусовка|Белоусовка|1
7946|7918|1|0003000000000328|556430100|Успенка|Успенка|1
8012|8089|1|0003000000000329|556443300|Богатырь|Богатырь|1
8029|7907|3|0003000000006836|556435000|Қозыкеткен|Козыкеткенский|1
8032|8029|1|0003000000000330|556435100|Қозыкеткен|Козыкеткен|1
8061|7918|1|0003000000000331|556430400|Травянка|Травянка|1
8067|8089|1|0003000000000332|556443400|Қаратай|Каратай|1
8089|7907|3|0003000000006838|556443000|Лозов|Лозовский|1
8113|8089|1|0003000000000334|556443100|Лозовое|Лозовое|1
8145|7907|3|0003000000006839|556447000|Новопокров|Новопокровский|1
8150|8145|1|0003000000000335|556447300|Новопокровка|Hовопокровка|1
8159|8145|1|0003000000000336|556447100|Галицкое|Галицкое|1
8181|7907|3|0003000000006840|556449000|Ольгин|Ольгинский|1
8186|8181|1|0003000000000337|556449100|Ольгино|Ольгино|1
8208|8181|1|0003000000000338|556449400|Ольховка|Ольховка|1
8215|7907|3|0003000000006841|556453000|Қоңырөзек|Конырозекский|1
8218|8215|1|0003000000000339|556453100|ҚоңырӨзек|Коныр Озек|1
8230|8215|1|0003000000000340|556453200|Дмитриев|Дмитриевка|1
8236|7907|3|0003000000006842|556455000|Равнополь|Равнопольский|1
8240|8236|1|0003000000000341|556455200|Равнополь|Равнополь|1
8262|8236|1|0003000000000342|556455100|Константиновка|Константиновка|1
8311|8236|1|0003000000000343|556455300|Таволжан|Таволжан|1
8347|8181|1|0003000000000344|556449300|Тимирязево|Тимирязево|1
8394|8029|1|0003000000000345|556435200|Ковалевка|Ковалевка|1
8415|8215|1|0003000000000346|556453500|Чистополь|Чистополь|1
8422|8215|1|0003000000000347|556453400|Надаровка|Hадаровка|1
8432|8215|1|0003000000000348|556453300|Вознесенка|Вознесенка|1
8440|2|5|0003000000008483|556800000|Шарбақты|Щербактинский|1
8465|8440|3|0003000000006846|556830000|Шарбақты|Шарбактинский|1
8467|8465|1|0003000000000349|556830100|Шарбақты|Шарбакты|1
8553|8440|3|0003000000006847|556833000|Александровка|Александровский|1
8555|8553|1|0003000000000350|556833100|Александровка|Александровка|1
8570|8553|1|0003000000000351|556833200|Жаңа-Ауыл|Жана-Аул|1
8592|8440|3|0003000000006848|556839000|Жылы-Бұлақ|Жылы-Булакский|1
8595|8592|1|0003000000000352|556839500|Жылы-Бұлақ|Жылы-Булак|1
8623|9028|1|0003000000000354|556857500|Красиловка|Красиловка|1
8643|8592|1|0003000000000355|556839400|Сахновка|Сахновка|1
8678|8465|1|0003000000000357|556830600|Назаровка|Назаровка|1
8696|8440|3|0003000000006850|556853000|Орловка|Орловский|1
8697|8696|1|0003000000000359|556853100|Орловка|Орловка|1
8717|8465|1|0003000000000360|556830200|Сынтас|Сынтас|1
8733|8592|1|0003000000000361|556839200|Көлбұлақ|Кольбулак|1
8746|8592|38|0003000000008805|556839600|Маралды|Маралды|1
8754|8592|1|0003000000000362|556839100|Хмельницкий|Хмельницкий|1
8794|8947|1|0003000000000363|556837600|Чигириновка|Чигириновка|1
8811|8819|1|0003000000000364|556867500|Есілбай|Есильбай|1
8819|8440|3|0003000000006854|556867000|Шалдай|Шалдайский|1
8825|8819|1|0003000000000365|556867100|Шалдай|Шалдай|1
8871|8819|1|0003000000000368|556867700|Шошқалы|Чушкалы|1
8879|8819|1|0003000000000369|556867300|Садық-Ащы|Садык-Ащи|1
8889|8553|1|0003000000000370|556833300|Алексеевка|Алексеевка|1
8942|8553|38|0003000000008806|556833400|Құрқамыс|Куркамыс|1
8947|8440|3|0003000000006856|556837000|Галкино|Галкинский|1
8953|8947|1|0003000000000373|556837100|Галкино|Галкино|1
8987|8947|1|0003000000000374|556837200|Арбаиген|Арбаиген|1
8991|8947|1|0003000000000375|556837300|Ботабас|Ботабас|1
9010|8465|1|0003000000000377|556830300|Богодаровка|Богодаровка|1
9028|8440|3|0003000000006857|556857000|Сосновка|Сосновский|1
9032|9028|1|0003000000000379|556857100|Сосновка|Сосновка|1
9054|9028|1|0003000000000380|556857400|Заборовка|Заборовка|1
9076|8465|1|0003000000000383|556830500|Татьяновка|Татьяновка|1
9085|8465|1|0003000000000384|556830400|Малиновка|Малиновка|1
9103|2|6|0003000000008640|551010000|Павлодар|Павлодар|1
9104|9103|1|0003000000000385|551047100|Мойылды|Мойылды|1
9188|9103|1|0003000000000386|551041100|Павлодар|Павлодарское|1
9454|9103|2|0003000000006556|551045100|Ленин|Ленинский|1
19262|9103|3|0003000000006859|551043000|Кенжекөл|Кенжекольский|1
19264|19262|1|0003000000000387|551043100|Кенжекөл|Кенжеколь|1
19390|19262|1|0003000000000388|551043200|Байдала|Байдала|1
19416|19262|1|0003000000000389|551043300|Долгое|Долгое|1
21030|1|7|0003000000008683|230000000|Атырау|Атырауская|1
21386|21030|5|0003000000008484|233600000|Жылыой|Жылыойский|1
21398|21386|4|0003000000008425|233620100|Құлсары|Кульсары|1
22044|21386|3|0003000000006860|233633000|Ақкиізтоғай|Аккиизтогай|1
22045|22044|1|0003000000000390|233633100|Ақкиізтоғай|Аккизтогай|1
22072|21386|3|0003000000006861|233635000|Жем|Жем|1
22074|22072|1|0003000000000391|233635100|Тұрғызба|Тургызба|1
22122|22072|1|0003000000000392|233635300|Қараша|Караша|1
22132|22072|1|0003000000000393|233635400|Қойсары|Койсары|1
22134|21386|3|0003000000006862|233637000|Қараарна|Караарна|1
22135|22134|1|0003000000000394|233637100|Шоқпартоғай|Шокпартогай|1
22164|21386|2|0003000000006557|233639100|Жаңа Қаратон|Жана Каратон|1
22272|21386|3|0003000000006863|233643000|Қосшағыл|Косшагыл|1
22273|22272|1|0003000000000395|233643100|Қосшағыл|Косчагил|1
22335|22272|1|0003000000000396|233643300|Қарағай|Карагай|1
22350|21386|3|0003000000006864|233645000|Майкөмген|Майкөмген|1
22353|22350|1|0003000000000397|233645100|Майкөмген|Майкөмген|1
22398|21030|5|0003000000008485|234000000|Индер|Индерский|1
22415|22398|2|0003000000006558|234030100|Индербор|Индерборский|1
22674|22398|3|0003000000006865|234033000|Бөдене|Бөдене|1
22676|22674|1|0003000000000398|234033100|Бөдене|Бодене|1
22697|22398|3|0003000000006866|234035000|Елтай|Елтай|1
22698|22697|1|0003000000000399|234035200|Аққала|Аккала|1
22709|22697|1|0003000000000400|234035100|Елтай|Елтай|1
22811|22398|3|0003000000008979|234037000|Жарсуат|Жарсуат|1
22812|22811|1|0003000000000401|234037100|Жарсуат|Жарсуат|1
22862|22811|1|0003000000000402|234037200|Ақтан|Актан|1
22864|25205|1|0003000000000403|234843300|Бұқар|Бухар|1
22868|22811|1|0003000000000404|234037500|Кетебай|Кетебай|1
22871|22811|1|0003000000000405|234037600|Құрылыс|Курылыс|1
22879|22811|1|0003000000000406|234037700|Қызылжар|Кызылжар|1
22884|22398|3|0003000000006867|234043000|Көктоғай|Коктогай|1
22885|22884|1|0003000000000407|234043100|Көктоғай|Коктогай|1
22986|22398|3|0003000000006868|234045000|Есбол|Есбол|1
22993|22986|1|0003000000000408|234045100|Есбол|Есбол|1
23052|22986|1|0003000000000409|234045200|Ынтымақ|Ынтымак|1
23056|22398|3|0003000000006869|234047000|Өрлік|Орлик|1
23061|23056|1|0003000000000410|234047100|Өрлік|Орлик|1
23179|21030|5|0003000000008486|234200000|Исатай|Исатайский|1
23198|23179|3|0003000000006870|234230000|Аққыстау|Аккистау|1
23201|23198|1|0003000000000411|234230100|Аққыстау|Аккистау|1
23292|23198|1|0003000000000412|234230200|Өркен|Өркен|1
23296|23198|37|0003000000008719|234230300|17|17|1
23298|23179|3|0003000000006871|234235000|Жанбай|Жанбай|1
23299|23298|1|0003000000000413|234235100|Жанбай|Жанбай|1
23339|23179|3|0003000000006872|234237000|Зинеден|Зинеден|1
23343|23339|1|0003000000000414|234237100|Зинеден|Зинеден|1
23374|23339|1|0003000000000415|234237200|Амангелді|Амангельды|1
23378|23179|3|0003000000006873|234239000|Исатай|Исатай|1
23385|23378|1|0003000000008807|234239100|Исатай|Исатай|1
23417|23179|3|0003000000006874|234241000|Нарын|Нарын|1
23422|23417|1|0003000000008720|234241100|Нарын|Нарын|1
23443|23417|1|0003000000000416|234241300|Жаңа Жанбай|Жана Жанбай|1
23457|23417|1|0003000000000417|234241600|Мыңтөбе|Мынтобе|1
23461|23179|3|0003000000006875|234243000|Қамысқала|Камыскала|1
23465|23461|1|0003000000000418|234243100|Хамит Ерғалиев|Хамита Ергалиева|1
23542|23461|1|0003000000000419|234243300|Жасқайрат|Жаскайрат|1
23551|23461|1|0003000000000420|234243200|Ауқайран|Аукайран|1
23554|23179|3|0003000000006876|234245000|Тұщықұдық|Тушыкудук|1
23559|23554|1|0003000000000421|234245500|Қызылүй|Кызылуй|1
23562|23554|1|0003000000000422|234245100|Тұщықұдық|Тушыкудук|1
23645|23554|1|0003000000000423|234245200|Айбас|Айбас|1
23660|21030|5|0003000000008487|234600000|Құрманғазы|Курмангазинский|1
23665|23660|3|0003000000006877|234656000|Қиғаш|Кигаш|1
23666|23665|1|0003000000000424|234656100|Қиғаш|Кигаш|1
23701|23665|1|0003000000000425|234656200|Дина Нұрпейсова|Дина Нұрпейсова|1
23733|23660|3|0003000000006878|234630000|Құрманғазы|Құрманғазы|1
23734|23733|1|0003000000000426|234630100|Құрманғазы|Құрманғазы|1
24017|23660|3|0003000000006879|234635000|Ақкөл|Акколь|1
24018|24017|1|0003000000000427|234635100|Ақкөл|Акколь|1
24115|23660|3|0003000000006880|234636000|Асан|Асан|1
24117|24115|1|0003000000000428|234636100|Асан|Асан|1
24121|24115|1|0003000000000429|234636400|Үштаған|Уштаган|1
24126|23660|3|0003000000006881|234637000|Байда|Байда|1
24127|24126|1|0003000000000430|234637100|Котяев|Котяев|1
24154|23660|3|0003000000006882|234639000|Бірлік|Бирлик|1
24157|24154|1|0003000000000431|234639100|Бірлік|Бирлик|1
24200|24154|1|0003000000000432|234639200|Амангелді|Амангелди|1
24201|23660|3|0003000000006883|234645000|Дыңғызыл|Дынгызыл|1
24206|24201|1|0003000000000433|234645100|Жыланды|Жыланды|1
24252|24201|1|0003000000000434|234645300|Ғизат Әліпов|Гизат Алипов|1
24265|23660|3|0003000000006884|234647000|Еңбекші|Енбекши|1
24268|24265|1|0003000000000435|234647100|Жұмекен|Жумекен|1
24299|24265|1|0003000000000436|234647200|Дәулеткерей|Даулеткерей|1
24303|24265|1|0003000000000437|234647300|Қадырка|Кадырка|1
24309|24265|1|0003000000000438|234647400|Қошалақ|Кошалак|1
24314|23660|3|0003000000006885|234649000|Орлы|Орлы|1
24316|24314|1|0003000000000439|234649100|Орлы|Орлы|1
24363|24314|1|0003000000000440|234649200|Каспий|Каспий|1
24365|24314|1|0003000000000441|234649300|Алтыншы|Шестой|1
24369|23660|3|0003000000006886|234651000|Көптоғай|Коптогай|1
24371|24369|1|0003000000000442|234651100|Көптоғай|Коптогай|1
24394|24369|1|0003000000000443|234651400|Балықшы|Балыкшы|1
24399|23660|3|0003000000006887|234653000|Жаңаталап|Жаңаталап|1
24402|24399|1|0003000000000444|234653100|Хиуаз|Хиуаз|1
24488|24399|1|0003000000000445|234653300|Жасарал|Жасарал|1
24490|24399|1|0003000000000446|234653400|Шағырлы|Шагырлы|1
24492|24399|1|0003000000000447|234653200|Үлкен Күйген|Улкен Куйген|1
24494|23660|3|0003000000006888|234655000|Кудряшов|Кудряшов|1
24495|24494|1|0003000000000448|234655300|Арна|Арна|1
24497|24494|1|0003000000000449|234655100|Кудряшево|Кудряшево|1
24531|24494|1|0003000000000450|234655200|Жаңа ауыл|Жанаауыл|1
24535|23660|3|0003000000006889|234657000|Мақаш|Макаш|1
24536|24535|1|0003000000000451|234657100|Алға|Алга|1
24550|24535|1|0003000000000452|234657300|Әліпов|Алипова|1
24552|24535|1|0003000000000453|234657400|Иманов|Иманово|1
24554|24535|1|0003000000000454|234657500|Көкарна|Кокарна|1
24571|24535|1|0003000000000455|234657600|Қаракөл|Караколь|1
24579|24535|37|0003000000008721|234657900|Афанасьев|Афанасьев|1
24580|23660|3|0003000000006890|234659000|Нұржау|Hуржау|1
24581|24580|1|0003000000000456|234659100|Нұржау|Hуржау|1
